0.002,101.575
0.004,550.659
0.006,469.206
0.008,998.437
0.01,1628.814
0.012,2190.161
0.014,2643.419
0.016,2235.137
0.018,2532.717
0.02,2899.981
0.022,2870.258
0.024,3010.412
0.026,3136.576
0.028,3116.194
0.03,3089.588
0.032,3062.983
0.034,3062.654
0.036,3092.28
0.038,3121.937
0.04,3151.443
0.042,3171.414
0.044,3185.719
0.046,3196.143
0.048,3181.313
0.05,3162.16
0.052,3152.616
0.054,3148.123
0.056,3137.615
0.058,3114.138
0.06,3110.614
0.062,3107.09
0.064,3103.773
0.066,3100.71
0.068,3097.648
0.07,3093.993
0.072,3087.91
0.074,3081.564
0.076,3075.219
0.078,3068.874
0.08,3062.534
0.082,3057.864
0.084,3054.506
0.086,3051.148
0.088,3047.81
0.09,3045.797
0.092,3044.577
0.094,3043.145
0.096,3027.974
0.098,3011.589
0.1,2998.687
0.102,2989.4
0.104,2981.681
0.106,2975.92
0.108,2970.844
0.11,2966.456
0.112,2968.103
0.114,2971.161
0.116,2974.225
0.118,2978.929
0.12,2984.929
0.122,2990.93
0.124,2996.93
0.126,3001.51
0.128,3001.522
0.13,3001.188
0.132,3000.853
0.134,3000.664
0.136,3003.031
0.138,3006.336
0.14,3009.642
0.142,3012.947
0.144,3016.253
0.146,3015.387
0.148,3009.793
0.15,3004.194
0.152,2998.6
0.154,2995.001
0.156,2993.079
0.158,2991.157
0.16,2989.2
0.162,2986.394
0.164,2983.222
0.166,2980.764
0.168,2983.244
0.17,2986.665
0.172,2990.086
0.174,2993.507
0.176,2996.928
0.178,3000.427
0.18,3004.159
0.182,3007.885
0.184,3009.064
0.186,3008.487
0.188,3007.91
0.19,3007.333
0.192,3006.756
0.194,3006.179
0.196,3005.602
0.198,3005.025
0.2,3004.331
0.202,3002.32
0.204,2999.941
0.206,2997.563
0.208,2995.184
0.21,2992.805
0.212,2990.427
0.214,2988.998
0.216,2988.491
0.218,2987.983
0.22,2987.475
0.222,2986.967
0.224,2986.459
0.226,2985.952
0.228,2985.444
0.23,2984.936
0.232,2984.434
0.234,2985.06
0.236,2986.522
0.238,2987.984
0.24,2989.446
0.242,2990.908
0.244,2992.37
0.246,2993.833
0.248,2995.295
0.25,2996.757
0.252,2998.219
0.254,2999.134
0.256,2998.707
0.258,2998.218
0.26,2997.73
0.262,2997.242
0.264,2996.754
0.266,2996.265
0.268,2995.777
0.27,2995.289
0.272,2994.801
0.274,2994.512
0.276,2995.887
0.278,2997.635
0.28,2999.383
0.282,3001.13
0.284,3002.878
0.286,3004.626
0.288,3006.374
0.29,3008.122
0.292,3009.87
0.294,3011.617
0.296,3013.365
0.298,3014.318
0.3,3014.115
0.302,3013.903
0.304,3013.692
0.306,3013.48
0.308,3013.268
0.31,3013.056
0.312,3012.844
0.314,3012.632
0.316,3012.42
0.318,3012.208
0.32,3011.996
0.322,3012.26
0.324,3013.027
0.326,3013.795
0.328,3014.563
0.33,3015.331
0.332,3016.099
0.334,3016.866
0.336,3017.634
0.338,3018.402
0.34,3019.17
0.342,3019.937
0.344,3020.705
0.346,3021.473
0.348,3021.997
0.35,3022.137
0.352,3022.271
0.355,3022.439
0.36,3022.691
0.366,3023.068
0.376,3023.631
0.386,3024.43
0.396,3027.739
0.406,3032.019
0.416,3036.474
0.426,3043.277
0.436,3071.411
0.446,3067.015
0.456,3048.95
0.466,3033.443
0.476,3060.044
0.486,3056.489
0.496,3068.891
0.506,3050.231
0.516,3062.33
0.526,3062.608
0.536,3086.629
0.546,3076.247
0.556,3091.835
0.566,3098.864
0.576,3098.913
0.586,3099.339
0.596,3099.718
0.606,3097.779
0.616,3100.684
0.626,3116.025
0.636,3111.33
0.646,3116.493
0.656,3125.61
0.666,3134.029
0.676,3141.89
0.686,3149.752
0.696,3157.614
0.706,3165.595
0.716,3175.402
0.726,3185.828
0.736,3196.4
0.746,3207.66
0.756,3218.975
0.766,3229.496
0.776,3239.679
0.786,3249.808
0.796,3259.186
0.806,3268.324
0.816,3277.463
0.826,3285.287
0.836,3289.46
0.846,3293.418
0.856,3297.377
0.866,3301.386
0.876,3306.35
0.886,3311.679
0.896,3317.008
0.906,3322.365
0.916,3327.865
0.926,3333.382
0.936,3338.9
0.946,3343.89
0.956,3346.418
0.966,3348.634
0.976,3350.849
0.986,3353.065
0.996,3354.621
1.006,3353.098
1.016,3351.185
1.026,3349.273
1.036,3347.764
1.046,3349.722
1.056,3352.475
1.066,3355.228
1.076,3358.196
1.086,3361.408
1.096,3364.621
1.106,3367.455
1.116,3368.162
1.126,3368.536
1.136,3368.911
1.146,3369.347
1.156,3370.667
1.166,3372.276
1.176,3373.878
1.186,3375.405
1.196,3376.911
1.206,3378.418
1.216,3379.924
1.226,3381.4
1.236,3382.86
1.246,3384.32
1.256,3384.977
1.266,3384.534
1.276,3384.085
1.286,3383.733
1.296,3384.433
1.306,3385.42
1.316,3386.439
1.326,3388.88
1.336,3392.093
1.346,3395.305
1.356,3398.273
1.366,3400.572
1.376,3402.833
1.386,3405.169
1.396,3409.639
1.406,3415.083
1.416,3420.528
1.426,3429.633
1.436,3442.158
1.446,3445.835
1.456,3436.609
1.466,3431.534
1.476,3426.725
1.486,3422.075
1.496,3417.461
1.506,3414.12
1.516,3414.896
1.526,3415.986
1.536,3416.882
1.546,3417.331
1.556,3417.762
1.566,3418.162
1.576,3415.826
1.586,3411.733
1.596,3407.639
1.606,3403.546
1.616,3399.127
1.626,3392.495
1.636,3385.447
1.646,3378.399
1.656,3371.351
1.666,3366.392
1.676,3363.777
1.686,3361.163
1.696,3358.55
1.706,3355.022
1.716,3349.031
1.726,3342.904
1.736,3336.777
1.746,3330.929
1.756,3328.939
1.766,3328.181
1.776,3327.423
1.786,3326.643
1.796,3324.009
1.806,3320.202
1.816,3316.395
1.826,3312.588
1.836,3308.772
1.846,3304.225
1.856,3299.216
1.866,3293.899
1.876,3282.845
1.886,3269.63
1.896,3258.71
1.906,3251.437
1.916,3244.21
1.926,3236.984
1.936,3229.718
1.946,3222.399
1.956,3215.08
1.966,3207.759
1.976,3198.411
1.986,3187.244
1.996,3176.077
2.006,3165.158
2.016,3155.864
2.026,3146.864
2.036,3137.864
2.046,3127.5
2.056,3114.13
2.066,3098.687
2.076,3078.925
2.086,3058.418
2.096,3035.75
2.106,3013.995
2.116,2999.374
2.126,2986.02
2.136,2971.718
2.146,2953.976
2.156,2935.922
2.166,2918.259
2.176,2904.454
2.186,2891.633
2.196,2878.812
2.206,2865.991
2.216,2852.689
2.226,2837.942
2.236,2823.096
2.246,2808.25
2.256,2793.404
2.266,2780.736
2.276,2770.322
2.286,2759.908
2.296,2751.078
2.306,2747.851
2.316,2745.116
2.326,2727.162
2.336,2709.499
2.346,2689.858
2.356,2660.946
2.366,2640.14
2.376,2600.01
2.386,2670.215
2.396,2827.081
2.406,2766.191
2.416,3075.48
2.426,2350.37
2.436,1963.619
2.446,1716.589
2.456,1728.859
2.466,1627.117
2.476,1643.482
2.486,1644.243
2.496,1631.541
2.506,1602.542
2.516,1535.447
2.526,1572.25
2.536,1551.978
2.546,1568.194
2.556,1551.801
2.566,1538.714
2.576,1528.421
2.586,1519.439
2.596,1513.261
2.606,1506.255
2.616,1495.614
2.626,1484.573
2.636,1473.524
2.646,1464.883
2.656,1457.299
2.666,1449.478
2.676,1441.347
2.686,1435.599
2.696,1432.426
2.706,1428.481
2.716,1419.538
2.726,1411.427
2.736,1404.844
2.746,1397.644
2.756,1385.575
2.766,1382.589
2.776,1381.884
2.786,1376.493
2.796,1367.684
2.806,1359.294
2.816,1355.101
2.826,1351.991
2.836,1347.679
2.846,1341.164
2.856,1334.602
2.866,1333.381
2.876,1333.411
2.886,1316.742
2.896,1332.307
2.906,1308.001
2.916,1299.53
2.926,1295.056
2.936,1290.583
2.946,1285.767
2.956,1279.476
2.966,1273.015
2.976,1264.726
2.986,1253.655
2.996,1242.555
3.006,1233.886
3.016,1228.905
3.026,1223.962
3.036,1219.016
3.046,1212.25
3.056,1203.925
3.066,1195.6
3.076,1187.277
3.086,1180.435
3.096,1174.858
3.106,1169.282
3.116,1163.705
3.126,1158.462
3.136,1155.293
3.146,1152.482
3.156,1149.67
3.166,1146.525
3.176,1141.687
3.186,1136.612
3.196,1131.537
3.206,1125.723
3.216,1118.35
3.226,1110.776
3.236,1102.051
3.246,1093.036
3.256,1080.958
3.266,1062.951
3.276,1033.783
3.286,1025.536
3.296,1016.988
3.306,1004.952
3.316,991.959
3.326,977.313
3.336,961.208
3.346,941.65
3.356,918.356
3.366,888.878
3.376,850.588
3.386,819.059
3.396,790.092
3.406,734.419
3.416,694.769
3.426,659.447
3.436,623.134
3.446,585.577
3.456,558.203
3.466,542.734
3.476,520.99
3.486,493.232
3.496,466.926
3.506,446.315
3.516,426.282
3.526,406.504
3.536,387.317
3.546,368.038
3.556,347.496
3.566,326.889
3.576,310.28
3.586,295.894
3.596,283.012
3.606,261.161
3.616,224.705
3.626,345.348
3.636,270.29
3.646,209.967
3.656,185.995
3.666,155.587
3.676,143.208
3.686,125.753
3.696,109.689
3.706,99.553
3.716,87.198
3.726,77.886
3.736,71.284
3.746,66.433
3.756,53.226
3.766,42.847
3.776,37.767
3.786,32.156
3.796,27.072
3.806,25.632
3.816,24.657
3.826,22.062
3.836,19.134
3.846,16.648
3.856,14.386
3.866,13.693
3.876,13.462
3.886,12.634
3.896,9.995
3.902,5.646
3.911,0
3.921,0
3.931,0
3.941,0
3.951,0
3.961,0
3.971,0
3.981,0
3.991,0
4.001,0
4.011,0
4.021,0
4.031,0
4.041,0
4.051,0
4.061,0
4.071,0
4.081,0
4.091,0
4.101,0
4.111,0
4.121,0
4.131,0
4.141,0
4.151,0
4.161,0
4.171,0
4.181,0
4.191,0
4.201,0
4.211,0
4.221,0
4.231,0
4.241,0
4.251,0
4.261,0
4.271,0
4.281,0
4.291,0
4.301,0
4.311,0
4.321,0
4.331,0
4.341,0
4.351,0
4.361,0
4.371,0
4.381,0
4.391,0
4.401,0
4.411,0
4.421,0
4.431,0
4.441,0
4.451,0
4.461,0
4.471,0
4.481,0
4.491,0
4.501,0
4.511,0
4.521,0
4.531,0
4.541,0
4.551,0
4.561,0
4.571,0
4.581,0
4.591,0
4.601,0
4.611,0
4.621,0
4.631,0
4.641,0
4.651,0
4.661,0
4.671,0
4.681,0
4.691,0
4.701,0
4.711,0
4.721,0
4.731,0
4.741,0
4.751,0
4.761,0
4.771,0
4.781,0
4.791,0
4.801,0
4.811,0
4.821,0
4.831,0
4.841,0
4.851,0
4.861,0
4.871,0
4.881,0
4.891,0
4.901,0
4.911,0
4.921,0
4.931,0
4.941,0
4.951,0
4.961,0
4.971,0
4.981,0
4.991,0
5.001,0
5.011,0
5.021,0
5.031,0
5.041,0
5.051,0
5.061,0
5.071,0
5.081,0
5.091,0
5.101,0
5.111,0
5.121,0
5.131,0
5.141,0
5.151,0
5.161,0
5.171,0
5.181,0
5.191,0
5.201,0
5.211,0
5.221,0
5.231,0
5.241,0
5.251,0
5.261,0
5.271,0
5.281,0
5.291,0
5.301,0
5.311,0
5.321,0
5.331,0
5.341,0
5.351,0
5.361,0
5.371,0
5.381,0
5.391,0
5.401,0
5.411,0
5.421,0
5.431,0
5.441,0
5.451,0
5.461,0
5.471,0
5.481,0
5.491,0
5.501,0
5.511,0
5.521,0
5.531,0
5.541,0
5.551,0
5.561,0
5.571,0
5.581,0
5.591,0
5.601,0
5.611,0
5.621,0
5.631,0
5.641,0
5.651,0
5.661,0
5.671,0
5.681,0
5.691,0
5.701,0
5.711,0
5.721,0
5.731,0
5.741,0
5.751,0
5.761,0
5.771,0
5.781,0
5.791,0
5.801,0
5.811,0
5.821,0
5.831,0
5.841,0
5.851,0
5.861,0
5.871,0
5.881,0
5.891,0
5.901,0
5.911,0
5.921,0
5.931,0
5.941,0
5.951,0
5.961,0
5.971,0
5.981,0
5.991,0
6.001,0
6.011,0
6.021,0
6.031,0
6.041,0
6.051,0
6.061,0
6.071,0
6.081,0
6.091,0
6.101,0
6.111,0
6.121,0
6.131,0
6.141,0
6.151,0
6.161,0
6.171,0
6.181,0
6.191,0
6.201,0
6.211,0
6.221,0
6.231,0
6.241,0
6.251,0
6.261,0
6.271,0
6.281,0
6.291,0
6.301,0
6.311,0
6.321,0
6.331,0
6.341,0
6.351,0
6.361,0
6.371,0
6.381,0
6.391,0
6.401,0
6.411,0
6.421,0
6.431,0
6.441,0
6.451,0
6.461,0
6.471,0
6.481,0
6.491,0
6.501,0
6.511,0
6.521,0
6.531,0
6.541,0
6.551,0
6.561,0
6.571,0
6.581,0
6.591,0
6.601,0
6.611,0
6.621,0
6.631,0
6.641,0
6.651,0
6.661,0
6.671,0
6.681,0
6.691,0
6.701,0
6.711,0
6.721,0
6.731,0
6.741,0
6.751,0
6.761,0
6.771,0
6.781,0
6.791,0
6.801,0
6.811,0
6.821,0
6.831,0
6.841,0
6.851,0
6.861,0
6.871,0
6.881,0
6.891,0
6.901,0
6.911,0
6.921,0
6.931,0
6.941,0
6.951,0
6.961,0
6.971,0
6.981,0
6.991,0
7.001,0
7.011,0
